Time	LAT	LON	Depth	Mag
2009/06/05 00:41:13.2000	15.473	-86.401	19	4.7
2009/06/05 01:12:17.4000	15.369	-86.474	22	4.2
2009/06/05 01:27:35.4000	51.973	-166.194	10	4.2
2009/06/05 03:30:33.0000	41.835	143.412	29	6.3
2009/06/05 07:46:09.2000	34.507	23.912	10	4
2009/06/05 08:08:50.4000	13.112	-87.827	194	4.3
2009/06/05 18:08:35.6000	-9.194	123.733	60	5.1
2009/06/05 20:58:26.1000	-17.347	167.775	52	4.8
2009/06/05 21:17:00.7000	-17.448	167.666	41	5.2
2009/06/05 22:03:21.0000	2.186	-96.409	12	4.8
2009/06/06 02:17:02.1000	36.332	69.915	131	4.4
2009/06/06 04:15:26.1000	54.69	161.4	34	5.2
2009/06/06 04:37:39.0000	16.215	-87.537	20	4.6
2009/06/06 05:52:43.3000	35.455	140.943	34	5.7
2009/06/06 09:08:28.5000	34.99	73.154	70	4.3
2009/06/06 09:44:37.6000	31.038	86.329	10	4.6
2009/06/06 10:37:54.5000	44.549	148.977	43	4.9
2009/06/06 11:17:29.1000	-14.711	168.009	52	4.9
2009/06/06 11:53:46.4000	16.386	-87.173	10	4.5
2009/06/06 12:21:42.0000	54.348	-162.603	45	5.1
2009/06/06 12:45:02.0000	54.105	-162.492	35	4.2
2009/06/06 15:37:33.8000	-47.818	99.317	10	5.2
2009/06/06 18:07:51.5000	54.058	-162.503	36	4.1
2009/06/06 20:33:28.0000	23.859	-46.084	10	5.9
2009/06/06 21:51:13.4000	-8.727	-74.698	61	5.2
2009/06/07 02:50:11.9000	39.074	91.819	10	4.7
2009/06/07 05:25:25.1000	-8.484	118.386	142	5.1
2009/06/07 09:00:11.7000	38.373	22.048	42	4.7
2009/06/07 11:32:37.1000	-2.696	141.52	56	4.9
2009/06/07 12:46:30.4000	-21.992	-179.583	590	5.1
2009/06/07 15:05:27.6000	-18.096	167.874	49	4.9
2009/06/07 15:46:39.5000	12.644	-88.407	83	4.6
2009/06/07 17:24:57.4000	-15.14	170.889	47	5.1
2009/06/07 17:48:40.1000	-36.473	-20.187	27	5.1
2009/06/07 21:26:46.6000	16.155	-92.854	144	5.5
2009/06/07 23:24:38.9000	58.925	-136.78	35	5.1
2009/06/08 01:23:26.8000	-23.596	-179.944	533	4.5
2009/06/08 02:56:24.3000	-55.919	-27.9	147	4.4
2009/06/08 03:31:46.4000	-22.834	-174.999	14	5
2009/06/08 04:33:19.2000	-22.225	-179.613	612	5.2
2009/06/08 04:49:15.3000	0.91	128.928	35	4.5
2009/06/08 11:01:42.2000	-34.82	-107.913	10	4.8
2009/06/08 14:49:42.2000	-20.908	-177.164	343	4.8
2009/06/08 22:31:07.0000	-39.009	78.316	10	4.5
2009/06/08 23:02:15.7000	51.335	-178.483	48	4.2
2009/06/08 23:31:26.2000	-52.409	13.564	10	4.4
2009/06/09 02:07:37.6000	40.15	142.474	56	4.7
2009/06/09 02:24:54.1000	-21.426	-179.468	619	4.4
2009/06/09 05:38:23.5000	10.799	91.748	38	5
2009/06/09 06:30:31.0000	-6.074	127.789	10	4.9
2009/06/09 15:15:35.1000	-56.26	-26.526	90	5.2
2009/06/09 22:42:39.9000	-55.039	-126.478	10	5.3
2009/06/10 02:52:51.0000	-6.282	128.294	324	4.8
2009/06/10 08:10:14.6000	-11.06	166.287	137	5
2009/06/10 15:54:56.3000	45.012	148.186	95	5
2009/06/10 18:51:58.4000	55.449	111.033	10	5
2009/06/10 22:05:35.2000	-41.731	-84.205	10	5.2
2009/06/10 23:09:02.5000	-17.014	168.206	216	5.1
2009/06/10 23:13:21.6000	-41.639	-83.971	10	5.7
2009/06/11 00:16:00.7000	-4.942	102.834	58	5.1
2009/06/11 01:35:07.5000	53.131	159.316	98	5
2009/06/11 02:50:17.6000	35.528	141.101	37	4.4
2009/06/11 03:37:52.2000	-24.182	-176.893	106	5
2009/06/11 05:50:16.2000	3.121	-84.261	10	4.7
2009/06/11 06:50:46.0000	43.928	147.173	67	4.4
2009/06/11 08:55:03.7000	-25.062	-13.612	10	5
2009/06/11 13:49:27.9000	50.799	179.714	61	4.6
2009/06/11 14:29:04.0000	-7.957	130.411	81	5
2009/06/11 14:49:04.0000	1.69	97.22	47	4.9
2009/06/12 02:11:55.6000	0.822	126.238	55	4.5
2009/06/12 07:10:13.6000	12.874	124.362	141	4.5
2009/06/12 08:47:43.0000	-17.491	167.65	53	5
2009/06/12 09:24:45.4000	-17.54	167.677	54	5
2009/06/12 09:44:15.1000	-17.587	167.798	15	5.5
2009/06/12 20:46:55.3000	-5.278	128.02	341	5.3
2009/06/13 05:03:44.4000	14.586	-92.032	81	4.1
2009/06/13 16:12:33.6000	18.96	-66.558	43	4.9
2009/06/13 20:10:48.5000	-17.292	-70.688	29	5.1
2009/06/13 21:22:06.6000	-30.647	-71.624	28	4.9
2009/06/13 22:07:37.6000	86.856	54.284	26	4.5
2009/06/14 01:31:17.6000	-7.728	107.452	15	4.6
2009/06/14 03:55:29.5000	13.236	-89.586	91	4.5
2009/06/14 05:58:43.4000	5.388	126.511	35	5.7
2009/06/14 08:15:55.8000	5.363	126.459	50	5.1
2009/06/14 08:20:27.9000	-24.623	-176.713	86	4.8
2009/06/14 12:45:48.1000	56.125	-157.168	29	4.2
2009/06/14 14:18:21.1000	15.408	-90.562	48	4.8
2009/06/14 18:24:23.0000	5.394	126.391	59	4.8
2009/06/14 20:25:14.9000	-59.004	-25.016	10	5.5
2009/06/14 21:08:27.4000	5.375	126.392	69	5.2
2009/06/14 21:14:14.4000	-19.551	-68.344	122	4.4
2009/06/14 21:22:36.1000	5.545	126.706	47	4.6
2009/06/14 22:10:03.5000	-56.104	-27.776	19	5
2009/06/15 00:44:58.1000	-5.384	151.263	75	4.8
2009/06/15 03:41:30.5000	-59.381	-26.245	74	5.1
2009/06/15 06:50:09.8000	11.388	140.071	75	4.7
2009/06/15 12:05:23.3000	9.153	93.664	13	5.4
2009/06/15 13:04:36.0000	-13.534	-76.05	42	5.4
2009/06/15 13:45:36.5000	-26.185	-177.321	114	4.7
2009/06/15 14:27:21.2000	-7.271	124.009	564	4.5
2009/06/15 16:00:54.8000	16.395	-87.133	11	4.8
2009/06/15 22:15:45.2000	-18.487	-55.803	10	4.8
2009/06/15 23:00:37.8000	14.294	53.692	10	4.1
2009/06/16 00:03:55.4000	47.221	145.538	390	5.1
2009/06/16 03:41:06.0000	-8.573	118.404	133	4.7
2009/06/16 04:14:07.0000	-21.184	-174.57	35	4.4
2009/06/16 04:30:54.6000	-23.071	-176.753	145	4.6
2009/06/16 12:52:12.7000	-20.774	-66.423	225	4.5
2009/06/16 17:52:42.4000	-4.038	126.37	35	5
2009/06/16 21:16:03.2000	38.489	73.397	122	4.4
2009/06/16 22:35:17.8000	35.549	141.115	35	4.4
2009/06/17 03:41:16.7000	-10.603	165.912	184	4.5
2009/06/17 04:12:52.3000	21.768	61.908	10	4.7
2009/06/17 04:29:18.3000	36.103	35.927	47	4.6
2009/06/17 09:22:19.2000	38.213	69.744	19	4.4
2009/06/17 11:12:13.2000	42.877	146.124	45	4.4
2009/06/17 11:45:39.9000	-29.444	-177.205	35	4.8
2009/06/17 23:11:10.7000	45.456	149.786	96	4.7
2009/06/18 04:26:15.3000	35.392	28.438	43	4.7
2009/06/18 05:17:22.8000	7.892	126.92	35	4.9
2009/06/18 06:21:06.3000	31.288	141.767	39	5
2009/06/19 09:05:53.1000	55.687	161.805	10	4.7
2009/06/19 10:30:07.1000	23.963	122.308	18	4.7
2009/06/19 15:06:24.5000	14.054	145.223	113	5.5
2009/06/19 17:47:23.6000	4.945	125.972	53	4.4
2009/06/19 19:22:17.2000	32.796	134.826	17	4.6
2009/06/19 23:52:08.1000	39.182	143.219	34	4.9
2009/06/20 00:55:30.5000	54.657	161.968	35	4.4
2009/06/20 01:00:30.6000	32.9	-118.007	14	4.1
2009/06/20 02:52:58.1000	39.1	143.172	26	5.1
2009/06/20 03:44:28.8000	24.024	122.535	49	4.8
2009/06/20 04:00:17.2000	-14.457	-72.637	71	4.8
2009/06/20 04:00:25.6000	-5.428	105.585	174	4.6
2009/06/20 08:28:22.3000	37.584	26.965	18	4.8
2009/06/20 09:21:23.5000	-5.019	103.033	44	5.8
2009/06/20 11:43:45.1000	2.139	125.71	35	4.8
2009/06/20 12:32:48.0000	35.643	-120.951	6	4.1
2009/06/20 22:42:49.1000	-16.649	-174.151	69	4.8
2009/06/20 23:42:09.7000	16.235	-94.214	35	4.4
2009/06/21 01:03:18.3000	24.032	126.942	10	4.5
2009/06/21 02:37:21.8000	52.214	-168.648	9	4.5
2009/06/21 05:21:03.0000	6.81	-73.14	153	4.2
2009/06/21 11:20:03.8000	43.443	17.197	10	4.6
2009/06/21 12:27:06.8000	76.385	7.079	10	5.1
2009/06/21 13:46:03.5000	36.541	70.813	189	4.6
2009/06/22 02:10:43.5000	19.206	-64.351	25	4.4
2009/06/22 15:24:44.7000	76.372	6.94	10	4.5
2009/06/22 16:59:51.9000	-19.951	-179.006	676	4.9
2009/06/22 18:15:40.0000	76.237	6.812	10	5.5
2009/06/22 19:05:17.3000	76.194	6.894	10	5.1
2009/06/22 19:28:04.7000	62.058	-150.762	68	5.5
2009/06/22 19:55:24.1000	51.276	-178.243	35	5.5
2009/06/22 20:58:41.4000	42.537	13.391	5	4.7
2009/06/22 21:05:33.8000	51.328	-178.253	29	5.5
2009/06/22 21:25:30.2000	-4.271	102.186	51	4.6
2009/06/22 22:05:17.7000	-3.532	146.501	66	5.1
2009/06/22 22:24:12.5000	-23.882	179.915	545	5.1
2009/06/22 22:44:29.4000	12.576	95.206	61	4.5
2009/06/22 23:10:03.6000	12.116	95.009	18	4.9
2009/06/22 23:16:29.5000	11.957	94.805	24	4.9
2009/06/23 00:41:56.0000	42.44	13.31	5	4
2009/06/23 05:02:41.0000	28.152	56.084	10	4.7
2009/06/23 06:30:13.8000	-15.974	-174.218	114	4.9
2009/06/23 07:24:12.6000	39.192	143.477	22	5
2009/06/23 07:37:17.5000	38.85	142.397	37	5.7
2009/06/23 12:06:24.6000	-15.112	-173.653	35	4.7
2009/06/23 14:19:17.6000	-5.197	153.706	65	5.5
2009/06/23 14:19:22.3000	-5.153	153.794	64	5.7
2009/06/23 14:27:56.0000	61.931	-150.675	54	4.1
2009/06/24 01:32:15.5000	27.865	128.363	94	4.7
2009/06/24 03:38:41.4000	-1.546	-77.421	190	4.5
2009/06/24 11:12:22.6000	0.198	-16.865	10	5.1
2009/06/24 13:36:21.5000	-16.361	178.476	35	4.8
2009/06/24 16:00:33.9000	-6.867	105.023	48	4.8
2009/06/24 16:48:38.3000	-21.164	-174.166	82	4.6
2009/06/24 18:06:14.4000	3.631	126.917	52	4.8
2009/06/24 21:09:51.3000	23.85	122.41	18	5.3
2009/06/24 22:10:51.9000	24.016	122.301	25	4.7
2009/06/24 22:36:33.4000	17.605	-93.568	213	4.8
2009/06/25 00:56:40.4000	6.771	-73.086	162	4.2
2009/06/25 06:43:52.0000	-19.385	169.339	72	5.1
2009/06/25 07:54:41.5000	-3.044	127.814	35	4.7
2009/06/25 09:15:45.7000	-1.234	98.751	35	4.9
2009/06/25 11:45:37.5000	-19.441	168.638	302	4.5
2009/06/25 12:34:18.4000	-23.764	-13.528	10	5.2
2009/06/25 14:03:54.4000	33.364	130.654	4	4.8
2009/06/25 15:04:51.0000	32.916	46.388	10	4.4
2009/06/25 15:12:58.9000	1.768	127.277	105	4.8
2009/06/25 22:28:01.8000	32.995	140.843	86	4.6
2009/06/26 04:45:10.5000	3.123	126.787	43	4.7
2009/06/26 06:16:52.6000	53.048	-35.301	10	4.5
2009/06/26 07:42:19.9000	-14.84	167.083	209	4.7
2009/06/26 15:30:17.1000	-15.234	-172.165	45	5.3
2009/06/26 16:48:21.0000	61.912	-150.624	48	4.3
2009/06/26 20:37:40.9000	36.568	25.389	37	4.8
2009/06/26 22:14:57.6000	36.585	25.396	45	4.6
2009/06/26 22:52:29.9000	-23.998	-70.011	50	4.5
2009/06/27 02:34:50.9000	-22.863	-175.432	119	4.5
2009/06/27 06:27:56.4000	-20.442	-70.143	65	4.3
2009/06/27 06:33:48.8000	19.086	121.132	10	5
2009/06/27 07:53:38.7000	18.294	145.294	489	4.9
2009/06/27 13:02:12.2000	18.08	122.425	12	4.6
2009/06/28 00:04:22.3000	-31.785	58.363	10	4.9
2009/06/28 07:47:03.3000	-25.405	179.564	498	4.5
2009/06/28 09:34:56.0000	24.165	121.76	10	5.1
2009/06/28 09:52:45.6000	24.127	121.756	9	4.7
2009/06/28 14:18:44.1000	1.34	122.284	32	5
2009/06/28 14:19:28.6000	1.381	122.194	25	5.5
2009/06/28 17:41:50.3000	-5.545	133.759	35	4.6
2009/06/29 00:08:42.4000	-37.892	-72.468	35	4.8
2009/06/29 03:07:31.3000	-45.607	-76.649	10	5.2
2009/06/29 07:58:22.2000	12.415	143.726	42	4.9
2009/06/29 11:56:34.1000	-21.599	170.637	182	5.1
2009/06/29 13:00:19.1000	-5.965	151.479	54	4.8
2009/06/29 13:54:56.0000	17.422	146.36	107	4.7
2009/06/29 16:29:12.7000	13.315	120.791	77	4.5
2009/06/29 17:21:49.9000	-23.715	-176.682	116	4.7
2009/06/29 18:03:50.7000	31.434	104.004	10	5.2
2009/06/29 21:22:01.3000	43.208	66.315	7	4.7
2009/06/29 21:40:01.5000	32.056	-115.474	5	4.2
2009/06/30 04:14:52.8000	-32.334	-178.22	33	5.2
2009/06/30 06:56:17.1000	-16.797	-14.451	10	5
2009/06/30 07:22:21.0000	31.5	104.093	10	5
2009/06/30 07:22:24.5000	-35.521	78.356	10	4.8
2009/06/30 09:12:57.2000	10.543	92.289	35	4.8
2009/06/30 10:42:01.7000	-15.297	-74.572	108	4.7
2009/06/30 16:22:33.8000	15.503	-86.436	35	4.9
2009/06/30 17:25:00.5000	52.08	-171.052	12	4
2009/06/30 18:52:10.2000	66.014	-151.809	15	4.1
2009/06/30 23:52:57.8000	-19.161	-179.352	679	4.8
2009/07/01 00:29:28.4000	39.694	73.422	45	5
2009/07/01 02:41:59.9000	-24.313	-67.052	154	4.4
2009/07/01 09:30:10.5000	34.199	25.454	19	6.3
2009/07/01 09:42:03.6000	34.095	25.352	25	4.7
2009/07/01 09:59:06.7000	34.073	25.563	22	4.9
2009/07/01 18:58:02.0000	0.312	96.685	35	5.3
2009/07/01 20:53:38.0000	13.264	143.715	178	5.1
2009/07/02 03:09:51.4000	-7.241	-75.928	129	4.7
2009/07/02 03:20:49.2000	-11.625	-14.169	10	5.2
2009/07/02 04:32:32.2000	-24.089	-66.804	167	4.3
2009/07/02 06:17:11.9000	34.059	25.288	8	4.2
2009/07/02 06:51:00.8000	-32.4	-67.127	30	4.6
2009/07/02 07:23:36.0000	-28.716	-178.128	141	4.8
2009/07/02 08:06:13.1000	-14.635	-176.014	35	4.9
2009/07/02 08:51:57.9000	-0.983	100.32	35	4.8
2009/07/02 11:29:39.5000	4.615	124.564	23	5.1
2009/07/02 22:36:45.1000	34.116	25.545	21	4.6
2009/07/02 23:50:49.2000	37.484	71.735	109	4.7
2009/07/03 03:06:41.6000	53.797	-131.4	7	4
2009/07/03 04:16:47.1000	34.032	25.551	26	4.3
2009/07/03 04:17:59.7000	34.125	25.538	32	4.7
2009/07/03 04:42:32.8000	34.459	24.117	41	4.5
2009/07/03 05:18:50.3000	-6.195	154.446	64	4.5
2009/07/03 05:20:48.3000	24.042	122.387	7	4.7
2009/07/03 06:03:37.1000	-11.702	-14.063	10	4.8
2009/07/03 10:04:56.7000	3.687	-75.64	46	5.2
2009/07/03 10:26:34.8000	-2.568	102.294	151	4.9
2009/07/03 10:27:12.1000	53.976	168.984	35	4.7
2009/07/03 11:29:41.0000	-24.101	-66.517	179	4.4
2009/07/03 13:27:03.6000	-3.479	131.191	40	5
2009/07/03 14:02:13.4000	-2.388	139.142	35	4.9
2009/07/03 16:14:34.6000	49.8	155.76	51	4.5
2009/07/03 20:28:18.7000	-49.76	-8.032	35	5.5
2009/07/03 20:30:37.0000	25.341	-109.724	10	4.8
2009/07/03 21:21:23.1000	24.984	-109.701	10	4.3
2009/07/03 22:58:59.6000	3.979	126.884	51	4.7
2009/07/04 00:41:51.8000	13.723	120.762	161	5
2009/07/04 01:18:25.6000	-4.748	142.297	121	4.9
2009/07/04 06:46:40.0000	-23.594	-179.888	542	4.9
2009/07/04 06:49:35.7000	9.612	-78.962	38	6
2009/07/04 07:06:21.9000	-22.983	-174.964	66	4.9
2009/07/04 09:42:16.8000	-2.525	127.395	35	5
2009/07/04 10:21:45.3000	-21.395	-174.093	35	4.9
2009/07/04 17:14:41.5000	11.359	142.822	19	5
2009/07/04 22:48:30.8000	-39.913	-91.373	10	5
2009/07/05 00:06:32.5000	6.749	-73.07	152	4.3
2009/07/05 09:45:48.7000	36.458	71.066	248	4.9
2009/07/05 10:35:51.3000	12.872	-88.548	63	5.2
2009/07/05 12:25:37.4000	1.326	99.779	185	4.5
2009/07/05 13:57:21.2000	-31.62	-69.43	127	4.7
2009/07/05 23:35:39.2000	14.873	144.577	14	4.9
2009/07/06 04:10:37.1000	9.541	-78.98	51	5.2
2009/07/06 14:37:23.4000	11.441	-86.526	85	5
2009/07/06 14:53:12.2000	50.488	176.984	22	6
2009/07/06 16:00:38.9000	3.043	93.352	34	4.9
2009/07/06 19:29:21.7000	6.814	-73.118	158	4.5
2009/07/07 01:02:48.0000	34.16	25.51	26	4.8
2009/07/07 07:59:47.1000	56.961	-33.56	10	4.7
2009/07/07 12:42:00.5000	-17.925	-178.531	588	4.6
2009/07/07 16:31:41.0000	-26.722	67.458	10	5.6
2009/07/07 16:46:15.3000	-29.375	-71.143	49	5.3
2009/07/07 16:59:05.1000	23.993	122.554	11	4.8
2009/07/07 19:11:45.3000	75.325	-72.312	10	5.9
2009/07/07 19:14:09.8000	-5.531	151.958	45	5.1
2009/07/08 00:27:25.6000	-5.518	151.947	60	4.5
2009/07/08 03:42:43.0000	13.889	-84.556	22	4.6
2009/07/08 06:19:58.4000	34.121	25.418	23	4.7
2009/07/08 12:13:51.4000	-21.707	-179.081	574	4.4
2009/07/08 17:08:29.7000	-31.234	-68.572	117	4.5
2009/07/08 21:40:21.4000	15.054	-61.453	177	4.2
2009/07/09 03:27:52.8000	54.788	167.708	11	4.5
2009/07/09 05:40:05.8000	-35.978	-102.55	10	4.7
2009/07/09 11:19:16.8000	25.636	101.081	10	5.5
2009/07/09 16:04:28.1000	-17.758	167.026	55	4.9
2009/07/09 16:27:41.6000	34.111	25.522	12	4.6
2009/07/09 21:49:14.4000	36.768	71.394	141	4.5
2009/07/10 00:31:25.2000	44.546	-129.899	10	5.1
2009/07/10 00:49:11.6000	47.899	148.253	395	5.3
2009/07/10 03:48:06.5000	0.248	123.307	250	5
2009/07/10 09:02:04.2000	25.626	100.949	10	5
2009/07/10 14:26:16.7000	-11.191	164.783	35	4.8
2009/07/10 15:01:36.2000	42.721	141.22	124	4.7
2009/07/10 16:50:09.7000	-0.306	98.173	35	5
2009/07/11 01:54:31.9000	-14.022	-13.901	10	4.9
2009/07/11 02:00:46.5000	30.343	142.038	32	4.6
2009/07/11 07:02:41.2000	13.894	146.324	60	4.6
2009/07/11 12:15:43.6000	-3.761	151.865	82	4.9
2009/07/11 12:35:21.9000	-20.628	-174.217	35	5.2
2009/07/11 13:46:24.2000	-1.902	128.979	10	4.9
2009/07/11 14:34:44.0000	32.732	-117.546	19	4
2009/07/11 15:19:34.3000	9.926	122.148	52	4.9
2009/07/11 15:34:25.3000	22.861	-108.11	24	4.9
2009/07/11 17:48:15.9000	54.677	-156.937	35	4.4
2009/07/12 02:58:21.5000	-5.008	134.088	15	5.4
2009/07/12 03:01:16.4000	25.158	-106.618	47	4.7
2009/07/12 05:35:59.0000	-7.81	-79.59	83	4
2009/07/12 06:12:47.3000	-15.022	-70.45	199	5.7
2009/07/12 08:38:51.0000	42.338	13.378	11	4.1
2009/07/12 14:43:50.4000	-30.65	-71.171	60	4.9
2009/07/12 15:25:09.6000	-3.738	101.136	46	4.7
2009/07/12 15:44:38.7000	-5.896	153.201	67	4.5
2009/07/12 16:01:20.2000	25.65	101.022	10	4.9
2009/07/12 19:28:08.8000	42.835	145.444	63	4.6
2009/07/12 23:01:10.9000	-36.958	178.176	85	5.3
2009/07/12 23:31:30.4000	43.568	130.439	574	4.1
2009/07/13 00:11:49.5000	-31.248	58.436	10	4.6
2009/07/13 03:06:26.1000	52.692	-34.877	10	4.7
2009/07/13 04:38:44.8000	24.852	127.874	35	4.8
2009/07/13 11:33:57.3000	18.437	-107.571	10	4.5
2009/07/13 15:09:34.7000	-0.802	84.327	10	4.7
2009/07/13 18:05:03.4000	24.032	122.171	32	6.2
2009/07/13 20:28:54.8000	24.072	122.124	37	5
2009/07/13 22:31:56.7000	-53.153	-118.395	10	5.3
2009/07/14 07:45:44.8000	13.593	120.592	35	4.7
2009/07/14 11:27:37.3000	22.856	143.718	94	5.1
2009/07/14 12:27:54.2000	52.932	171.111	35	4.6
2009/07/14 18:02:02.1000	-17.447	167.931	26	5.2
2009/07/15 04:04:34.2000	51.257	-178.291	57	4.8
2009/07/15 09:41:53.8000	-46.036	165.937	12	6.1
2009/07/15 09:52:16.4000	-46.196	165.791	13	5.6
2009/07/15 10:01:49.7000	-45.763	166.46	5	5.6
2009/07/15 10:21:33.8000	-46.173	166.004	19	5.1
2009/07/15 10:32:46.4000	-45.59	166.748	12	4.8
2009/07/15 12:55:41.4000	-3.342	150.423	35	5.4
2009/07/15 13:50:38.0000	-45.405	166.498	5	5.9
2009/07/15 14:15:27.6000	-46.278	166.267	177	5.2
2009/07/15 15:21:27.7000	-20.302	-68.871	115	5.2
2009/07/15 16:17:29.9000	-45.462	166.637	5	4.6
2009/07/15 16:19:26.3000	-45.534	166.575	12	4.9
2009/07/15 16:51:21.0000	-45.809	166.319	12	4.7
2009/07/15 16:55:15.2000	-45.58	166.691	12	4.5
2009/07/15 23:41:20.1000	-45.454	167.127	67	5.1
2009/07/15 23:57:52.7000	9.455	126.313	114	4.9
2009/07/16 00:00:10.8000	-46.381	166.158	5	4.4
2009/07/16 00:24:07.0000	-46.198	166.161	5	5.3
2009/07/16 00:44:46.5000	-46.288	165.867	5	5.6
2009/07/16 01:01:29.7000	-46.312	166.055	12	4.3
2009/07/16 01:59:32.3000	13.908	144.894	147	4.4
2009/07/16 02:07:33.1000	-45.77	166.544	5	4.9
2009/07/16 02:13:09.8000	-45.4	166.75	12	5.1
2009/07/16 02:38:31.2000	-23.826	-179.727	537	4.4
2009/07/16 03:19:08.5000	-46.37	165.613	12	5.2
2009/07/16 04:44:29.9000	38.871	101.33	10	4.9
2009/07/16 06:28:43.8000	6.986	125.713	15	4.6
2009/07/16 06:29:04.5000	42.35	133.032	475	5.2
2009/07/16 06:30:01.2000	-45.702	166.551	5	5.6
2009/07/16 10:48:15.5000	24.062	122.226	32	5.4
2009/07/16 15:05:43.4000	3.343	-31.491	10	5.2
2009/07/16 15:18:01.5000	3.331	-31.426	10	4.7
2009/07/16 16:13:45.2000	-46.167	166.1	30	5.3
2009/07/16 18:42:50.0000	24.025	122.166	38	5.2
2009/07/16 22:18:22.9000	-46.224	166.124	28	5.6
2009/07/16 23:01:05.6000	-46.209	166.098	18	5.2
2009/07/16 23:52:03.5000	5.008	126.525	58	5.2
2009/07/17 00:13:07.5000	-45.648	166.453	12	4.7
2009/07/17 00:59:50.1000	-21.201	-174.266	42	5.1
2009/07/17 01:55:43.9000	26.494	142.399	30	4.9
2009/07/17 03:20:30.4000	-21.788	-175.07	27	5.2
2009/07/17 06:32:46.7000	-45.42	166.671	12	4.8
2009/07/17 06:39:23.9000	-45.429	166.535	5	4.7
2009/07/17 07:11:50.9000	2.241	126.946	57	5.2
2009/07/17 07:52:31.9000	-45.405	166.572	5	4.5
2009/07/17 09:00:15.9000	4.16	125.708	137	5.1
2009/07/17 09:18:45.4000	1.117	-78.995	10	4.6
2009/07/17 11:07:52.1000	32.683	76.741	35	4.6
2009/07/17 14:33:53.3000	16.25	-98.69	76	4.5
2009/07/17 14:35:40.6000	31.441	104.108	10	4.7
2009/07/17 14:45:44.1000	16.838	-98.686	10	4.5
2009/07/17 20:16:45.5000	33.429	131.789	79	4.6
2009/07/17 23:18:58.5000	-17.939	-178.53	581	4.6
2009/07/18 00:57:24.4000	-45.436	166.646	8	4.9
2009/07/18 01:25:04.6000	-45.421	166.649	12	4.8
2009/07/18 02:41:28.0000	34.212	-37.35	10	4.8
2009/07/18 02:45:25.5000	31.562	141.789	53	4.5
2009/07/18 04:22:25.3000	-5.241	145.976	74	4.8
2009/07/18 04:32:57.5000	4.937	126.714	47	4.9
2009/07/18 09:16:17.8000	-45.948	166.449	12	4.6
2009/07/18 11:12:42.8000	-45.67	166.554	7	4.5
2009/07/18 12:06:27.8000	-45.827	166.34	12	4.1
2009/07/18 14:00:16.1000	-15.833	-175.362	305	4.8
2009/07/18 15:33:43.7000	-45.585	166.577	4	5.1
2009/07/18 15:43:28.0000	6.81	-73.08	143	4.1
2009/07/18 17:06:35.2000	0.817	-29.276	10	4.9
2009/07/18 20:32:27.6000	35.845	43.349	7	5.2
2009/07/19 05:11:29.7000	-45.403	165.506	17	5.5
2009/07/19 06:02:32.5000	33.06	141.282	35	4.7
2009/07/19 07:38:55.1000	-45.672	166.513	4	4.1
2009/07/19 08:35:44.7000	-1.749	-80.398	48	5.4
2009/07/19 08:48:45.9000	-45.541	166.285	12	5.2
2009/07/19 10:31:58.4000	-45.716	165.99	5	4.1
2009/07/19 11:39:47.4000	-8.989	95.489	15	5.1
2009/07/20 03:37:37.0000	-8.87	117.8	35	5.1
2009/07/20 03:55:51.6000	-46.012	165.874	8	4.2
2009/07/20 10:44:58.6000	19.223	-109.218	10	4.5
2009/07/20 14:41:54.6000	25.912	125.861	24	4.6
2009/07/20 15:19:47.5000	2.308	126.96	35	5.4
2009/07/20 17:14:35.9000	19.563	119.025	39	4.6
2009/07/20 23:01:11.8000	-6.661	29.98	10	5
2009/07/21 02:45:00.2000	-45.831	166.222	12	4.5
2009/07/21 07:13:29.2000	5.995	125.999	123	4.8
2009/07/21 07:54:19.9000	7.305	-72.999	144	4.4
2009/07/21 08:50:11.9000	-46.159	166.237	5	4
2009/07/21 10:10:46.5000	8.688	-70.252	2	4.5
2009/07/21 11:40:21.1000	-23.447	172.736	35	4.9
2009/07/21 14:20:55.8000	49.809	-65.709	18	4.3
2009/07/21 15:07:29.9000	-14.69	-174.12	47	4.7
2009/07/21 17:14:11.6000	-6.583	154.993	83	5
2009/07/21 19:55:45.5000	-13.689	66.126	10	5.1
2009/07/21 21:41:20.2000	52.879	160.886	35	4.4
2009/07/22 03:53:03.0000	26.77	55.79	10	5.5
2009/07/22 04:56:05.8000	-46.142	166	33	4.4
2009/07/22 09:01:12.4000	-45.552	166.6	5	4.8
2009/07/22 14:51:02.4000	33.077	134.269	18	4.7
2009/07/22 21:06:20.4000	52.037	157.533	81	4.9
2009/07/23 03:17:50.6000	0.192	97.095	35	4.3
2009/07/23 04:22:15.5000	1.848	124.107	329	4.3
2009/07/23 07:58:23.2000	10.729	125.94	139	4.8
2009/07/23 19:55:53.2000	11.575	-70.458	29	4.5
2009/07/23 20:18:35.4000	4.65	-76.81	26	4.5
2009/07/24 02:58:06.0000	51.524	6.52	5	4.1
2009/07/24 03:11:56.7000	31.14	85.875	13	5.7
2009/07/24 05:48:19.0000	37.546	35.694	7	4.6
2009/07/24 06:58:02.6000	3.2	126.629	63	4.6
2009/07/24 09:19:09.5000	-3.582	-81.596	20	4.8
2009/07/24 10:45:33.4000	5.025	94.553	35	4.8
2009/07/24 14:27:00.0000	53.543	169.294	62	4.7
